,index,start,end,meas,std,flag,start_date,end_date
243,243,10.125,10.166667,131.522,1.74,0.0,2020-01-11 03:00:00.000000,2020-01-11 04:00:00.028800
244,244,10.166667,10.208333,129.689,1.733,0.0,2020-01-11 04:00:00.028800,2020-01-11 04:59:59.971200
245,245,10.208333,10.25,129.521,1.368,0.0,2020-01-11 04:59:59.971200,2020-01-11 06:00:00.000000
246,246,10.25,10.291667,128.762,1.397,0.0,2020-01-11 06:00:00.000000,2020-01-11 07:00:00.028800
247,247,10.291667,10.333333,128.02,0.909,0.0,2020-01-11 07:00:00.028800,2020-01-11 07:59:59.971200
248,248,10.333333,10.375,127.719,0.763,0.0,2020-01-11 07:59:59.971200,2020-01-11 09:00:00.000000
249,249,10.375,10.416667,128.511,0.936,0.0,2020-01-11 09:00:00.000000,2020-01-11 10:00:00.028800
250,250,10.416667,10.458333,128.818,1.031,0.0,2020-01-11 10:00:00.028800,2020-01-11 10:59:59.971200
251,251,10.458333,10.5,129.073,0.945,0.0,2020-01-11 10:59:59.971200,2020-01-11 12:00:00.000000
252,252,10.5,10.541667,129.193,0.744,0.0,2020-01-11 12:00:00.000000,2020-01-11 13:00:00.028800
253,253,10.541667,10.583333,128.719,0.925,0.0,2020-01-11 13:00:00.028800,2020-01-11 13:59:59.971200
254,254,10.583333,10.625,128.133,0.916,0.0,2020-01-11 13:59:59.971200,2020-01-11 15:00:00.000000
255,255,10.625,10.666667,127.616,0.79,0.0,2020-01-11 15:00:00.000000,2020-01-11 16:00:00.028800
256,256,10.666667,10.708333,126.878,0.886,0.0,2020-01-11 16:00:00.028800,2020-01-11 16:59:59.971200
257,257,10.708333,10.75,127.178,0.831,0.0,2020-01-11 16:59:59.971200,2020-01-11 18:00:00.000000
258,258,10.75,10.791667,127.399,1.0,0.0,2020-01-11 18:00:00.000000,2020-01-11 19:00:00.028800
259,259,10.791667,10.833333,128.529,0.755,0.0,2020-01-11 19:00:00.028800,2020-01-11 19:59:59.971200
260,260,10.833333,10.875,127.659,0.855,0.0,2020-01-11 19:59:59.971200,2020-01-11 21:00:00.000000
261,261,10.875,10.916667,126.634,0.976,0.0,2020-01-11 21:00:00.000000,2020-01-11 22:00:00.028800
262,262,10.916667,10.958333,125.677,0.805,0.0,2020-01-11 22:00:00.028800,2020-01-11 22:59:59.971200
263,263,10.958333,11.0,125.139,0.843,0.0,2020-01-11 22:59:59.971200,2020-01-12 00:00:00.000000
264,264,11.0,11.041667,125.556,0.93,0.0,2020-01-12 00:00:00.000000,2020-01-12 01:00:00.028800
265,265,11.041667,11.083333,125.466,0.917,0.0,2020-01-12 01:00:00.028800,2020-01-12 01:59:59.971200
266,266,11.083333,11.125,125.309,0.761,0.0,2020-01-12 01:59:59.971200,2020-01-12 03:00:00.000000
267,267,11.125,11.166667,125.498,0.78,0.0,2020-01-12 03:00:00.000000,2020-01-12 04:00:00.028800
268,268,11.166667,11.208333,125.199,0.809,0.0,2020-01-12 04:00:00.028800,2020-01-12 04:59:59.971200
269,269,11.208333,11.25,124.196,1.018,0.0,2020-01-12 04:59:59.971200,2020-01-12 06:00:00.000000
270,270,11.25,11.291667,124.429,0.879,0.0,2020-01-12 06:00:00.000000,2020-01-12 07:00:00.028800
271,271,11.291667,11.333333,124.632,0.946,0.0,2020-01-12 07:00:00.028800,2020-01-12 07:59:59.971200
272,272,11.333333,11.375,124.216,0.837,0.0,2020-01-12 07:59:59.971200,2020-01-12 09:00:00.000000
273,273,11.375,11.416667,124.919,0.802,0.0,2020-01-12 09:00:00.000000,2020-01-12 10:00:00.028800
274,274,11.416667,11.458333,124.69,0.847,0.0,2020-01-12 10:00:00.028800,2020-01-12 10:59:59.971200
275,275,11.458333,11.5,124.261,0.937,0.0,2020-01-12 10:59:59.971200,2020-01-12 12:00:00.000000
276,276,11.5,11.541667,124.983,0.764,0.0,2020-01-12 12:00:00.000000,2020-01-12 13:00:00.028800
277,277,11.541667,11.583333,125.279,0.825,0.0,2020-01-12 13:00:00.028800,2020-01-12 13:59:59.971200
278,278,11.583333,11.625,126.196,1.724,0.0,2020-01-12 13:59:59.971200,2020-01-12 15:00:00.000000
279,279,11.625,11.666667,134.666,2.787,0.0,2020-01-12 15:00:00.000000,2020-01-12 16:00:00.028800
280,280,11.666667,11.708333,132.703,1.652,0.0,2020-01-12 16:00:00.028800,2020-01-12 16:59:59.971200
281,281,11.708333,11.75,129.827,0.826,0.0,2020-01-12 16:59:59.971200,2020-01-12 18:00:00.000000
282,282,11.75,11.791667,130.878,0.941,0.0,2020-01-12 18:00:00.000000,2020-01-12 19:00:00.028800
283,283,11.791667,11.833333,131.177,0.795,0.0,2020-01-12 19:00:00.028800,2020-01-12 19:59:59.971200
284,284,11.833333,11.875,131.093,0.774,0.0,2020-01-12 19:59:59.971200,2020-01-12 21:00:00.000000
285,285,11.875,11.916667,131.027,1.024,0.0,2020-01-12 21:00:00.000000,2020-01-12 22:00:00.028800
286,286,11.916667,11.958333,131.341,1.034,0.0,2020-01-12 22:00:00.028800,2020-01-12 22:59:59.971200
287,287,11.958333,12.0,131.081,0.939,0.0,2020-01-12 22:59:59.971200,2020-01-13 00:00:00.000000
288,288,12.0,12.041667,131.367,0.856,0.0,2020-01-13 00:00:00.000000,2020-01-13 01:00:00.028800
289,289,12.041667,12.083333,131.603,0.856,0.0,2020-01-13 01:00:00.028800,2020-01-13 01:59:59.971200
290,290,12.083333,12.125,132.943,0.903,0.0,2020-01-13 01:59:59.971200,2020-01-13 03:00:00.000000
291,291,12.125,12.166667,133.707,1.12,0.0,2020-01-13 03:00:00.000000,2020-01-13 04:00:00.028800
292,292,12.166667,12.208333,133.169,0.89,0.0,2020-01-13 04:00:00.028800,2020-01-13 04:59:59.971200
293,293,12.208333,12.25,134.611,1.184,0.0,2020-01-13 04:59:59.971200,2020-01-13 06:00:00.000000
294,294,12.25,12.291667,136.216,0.893,0.0,2020-01-13 06:00:00.000000,2020-01-13 07:00:00.028800
295,295,12.291667,12.333333,136.684,0.796,0.0,2020-01-13 07:00:00.028800,2020-01-13 07:59:59.971200
296,296,12.333333,12.375,137.367,0.897,0.0,2020-01-13 07:59:59.971200,2020-01-13 09:00:00.000000
297,297,12.375,12.416667,138.11,0.723,0.0,2020-01-13 09:00:00.000000,2020-01-13 10:00:00.028800
298,298,12.416667,12.458333,138.158,1.037,0.0,2020-01-13 10:00:00.028800,2020-01-13 10:59:59.971200
299,299,12.458333,12.5,136.93,0.893,0.0,2020-01-13 10:59:59.971200,2020-01-13 12:00:00.000000
300,300,12.5,12.541667,136.446,0.84,0.0,2020-01-13 12:00:00.000000,2020-01-13 13:00:00.028800
301,301,12.541667,12.583333,135.24,0.977,0.0,2020-01-13 13:00:00.028800,2020-01-13 13:59:59.971200
302,302,12.583333,12.625,135.483,0.915,0.0,2020-01-13 13:59:59.971200,2020-01-13 15:00:00.000000
303,303,12.625,12.666667,136.013,0.839,0.0,2020-01-13 15:00:00.000000,2020-01-13 16:00:00.028800
304,304,12.666667,12.708333,136.41,0.869,0.0,2020-01-13 16:00:00.028800,2020-01-13 16:59:59.971200
305,305,12.708333,12.75,136.03,0.918,0.0,2020-01-13 16:59:59.971200,2020-01-13 18:00:00.000000
306,306,12.75,12.791667,135.865,0.815,0.0,2020-01-13 18:00:00.000000,2020-01-13 19:00:00.028800
307,307,12.791667,12.833333,135.94,0.789,0.0,2020-01-13 19:00:00.028800,2020-01-13 19:59:59.971200
308,308,12.833333,12.875,136.213,1.131,0.0,2020-01-13 19:59:59.971200,2020-01-13 21:00:00.000000
309,309,12.875,12.916667,135.315,0.825,0.0,2020-01-13 21:00:00.000000,2020-01-13 22:00:00.028800
310,310,12.916667,12.958333,134.564,0.818,0.0,2020-01-13 22:00:00.028800,2020-01-13 22:59:59.971200
311,311,12.958333,13.0,133.736,0.933,0.0,2020-01-13 22:59:59.971200,2020-01-14 00:00:00.000000
312,312,13.0,13.041667,133.67,0.804,0.0,2020-01-14 00:00:00.000000,2020-01-14 01:00:00.028800
313,313,13.041667,13.083333,133.536,0.987,0.0,2020-01-14 01:00:00.028800,2020-01-14 01:59:59.971200
314,314,13.083333,13.125,133.522,0.971,0.0,2020-01-14 01:59:59.971200,2020-01-14 03:00:00.000000
315,315,13.125,13.166667,134.363,0.841,0.0,2020-01-14 03:00:00.000000,2020-01-14 04:00:00.028800
316,316,13.166667,13.208333,135.084,0.82,0.0,2020-01-14 04:00:00.028800,2020-01-14 04:59:59.971200
317,317,13.208333,13.25,135.557,0.955,0.0,2020-01-14 04:59:59.971200,2020-01-14 06:00:00.000000
318,318,13.25,13.291667,135.749,0.886,0.0,2020-01-14 06:00:00.000000,2020-01-14 07:00:00.028800
319,319,13.291667,13.333333,136.973,1.539,0.0,2020-01-14 07:00:00.028800,2020-01-14 07:59:59.971200
320,320,13.333333,13.375,139.718,0.934,0.0,2020-01-14 07:59:59.971200,2020-01-14 09:00:00.000000
321,321,13.375,13.416667,140.165,0.835,0.0,2020-01-14 09:00:00.000000,2020-01-14 10:00:00.028800
322,322,13.416667,13.458333,139.854,0.772,0.0,2020-01-14 10:00:00.028800,2020-01-14 10:59:59.971200
323,323,13.458333,13.5,138.75,1.348,0.0,2020-01-14 10:59:59.971200,2020-01-14 12:00:00.000000
324,324,13.5,13.541667,136.943,0.968,0.0,2020-01-14 12:00:00.000000,2020-01-14 13:00:00.028800
325,325,13.541667,13.583333,135.202,0.863,0.0,2020-01-14 13:00:00.028800,2020-01-14 13:59:59.971200
326,326,13.583333,13.625,133.486,0.82,0.0,2020-01-14 13:59:59.971200,2020-01-14 15:00:00.000000
327,327,13.625,13.666667,132.518,0.889,0.0,2020-01-14 15:00:00.000000,2020-01-14 16:00:00.028800
328,328,13.666667,13.708333,131.846,0.935,0.0,2020-01-14 16:00:00.028800,2020-01-14 16:59:59.971200
329,329,13.708333,13.75,131.418,0.869,0.0,2020-01-14 16:59:59.971200,2020-01-14 18:00:00.000000
330,330,13.75,13.791667,133.01,0.93,0.0,2020-01-14 18:00:00.000000,2020-01-14 19:00:00.028800
331,331,13.791667,13.833333,134.565,1.11,0.0,2020-01-14 19:00:00.028800,2020-01-14 19:59:59.971200
332,332,13.833333,13.875,136.253,0.974,0.0,2020-01-14 19:59:59.971200,2020-01-14 21:00:00.000000
333,333,13.875,13.916667,137.407,1.347,0.0,2020-01-14 21:00:00.000000,2020-01-14 22:00:00.028800
334,334,13.916667,13.958333,138.027,0.882,0.0,2020-01-14 22:00:00.028800,2020-01-14 22:59:59.971200
335,335,13.958333,14.0,138.032,0.883,0.0,2020-01-14 22:59:59.971200,2020-01-15 00:00:00.000000
336,336,14.0,14.041667,137.354,0.845,0.0,2020-01-15 00:00:00.000000,2020-01-15 01:00:00.028800
337,337,14.041667,14.083333,136.978,0.812,0.0,2020-01-15 01:00:00.028800,2020-01-15 01:59:59.971200
338,338,14.083333,14.125,136.242,0.916,0.0,2020-01-15 01:59:59.971200,2020-01-15 03:00:00.000000
339,339,14.125,14.166667,135.691,0.794,0.0,2020-01-15 03:00:00.000000,2020-01-15 04:00:00.028800
340,340,14.166667,14.208333,135.677,0.954,0.0,2020-01-15 04:00:00.028800,2020-01-15 04:59:59.971200
341,341,14.208333,14.25,134.515,0.964,0.0,2020-01-15 04:59:59.971200,2020-01-15 06:00:00.000000
342,342,14.25,14.291667,134.125,0.75,0.0,2020-01-15 06:00:00.000000,2020-01-15 07:00:00.028800
343,343,14.291667,14.333333,133.268,1.062,0.0,2020-01-15 07:00:00.028800,2020-01-15 07:59:59.971200
344,344,14.333333,14.375,133.809,0.844,0.0,2020-01-15 07:59:59.971200,2020-01-15 09:00:00.000000
345,345,14.375,14.416667,135.062,1.099,0.0,2020-01-15 09:00:00.000000,2020-01-15 10:00:00.028800
346,346,14.416667,14.458333,135.118,0.887,0.0,2020-01-15 10:00:00.028800,2020-01-15 10:59:59.971200
347,347,14.458333,14.5,137.394,1.447,0.0,2020-01-15 10:59:59.971200,2020-01-15 12:00:00.000000
348,348,14.5,14.541667,139.492,1.056,0.0,2020-01-15 12:00:00.000000,2020-01-15 13:00:00.028800
349,349,14.541667,14.583333,141.501,1.042,0.0,2020-01-15 13:00:00.028800,2020-01-15 13:59:59.971200
350,350,14.583333,14.625,143.29,0.967,0.0,2020-01-15 13:59:59.971200,2020-01-15 15:00:00.000000
351,351,14.625,14.666667,145.967,1.034,0.0,2020-01-15 15:00:00.000000,2020-01-15 16:00:00.028800
352,352,14.666667,14.708333,147.484,1.32,0.0,2020-01-15 16:00:00.028800,2020-01-15 16:59:59.971200
353,353,14.708333,14.75,148.864,1.01,0.0,2020-01-15 16:59:59.971200,2020-01-15 18:00:00.000000
354,354,14.75,14.791667,149.313,1.192,0.0,2020-01-15 18:00:00.000000,2020-01-15 19:00:00.028800
355,355,14.791667,14.833333,146.947,1.885,0.0,2020-01-15 19:00:00.028800,2020-01-15 19:59:59.971200
356,356,14.833333,14.875,142.71,1.095,0.0,2020-01-15 19:59:59.971200,2020-01-15 21:00:00.000000
357,357,14.875,14.916667,141.8,0.888,0.0,2020-01-15 21:00:00.000000,2020-01-15 22:00:00.028800
358,358,14.916667,14.958333,140.946,1.013,0.0,2020-01-15 22:00:00.028800,2020-01-15 22:59:59.971200
359,359,14.958333,15.0,140.98,1.529,0.0,2020-01-15 22:59:59.971200,2020-01-16 00:00:00.000000
360,360,15.0,15.041667,139.39,1.462,0.0,2020-01-16 00:00:00.000000,2020-01-16 01:00:00.028800
361,361,15.041667,15.083333,142.306,1.12,0.0,2020-01-16 01:00:00.028800,2020-01-16 01:59:59.971200
362,362,15.083333,15.125,142.859,1.464,0.0,2020-01-16 01:59:59.971200,2020-01-16 03:00:00.000000
363,363,15.125,15.166667,139.553,1.397,0.0,2020-01-16 03:00:00.000000,2020-01-16 04:00:00.028800
364,364,15.166667,15.208333,140.146,1.627,0.0,2020-01-16 04:00:00.028800,2020-01-16 04:59:59.971200
365,365,15.208333,15.25,139.191,1.36,0.0,2020-01-16 04:59:59.971200,2020-01-16 06:00:00.000000
366,366,15.25,15.291667,137.144,1.245,0.0,2020-01-16 06:00:00.000000,2020-01-16 07:00:00.028800
367,367,15.291667,15.333333,136.47,0.971,0.0,2020-01-16 07:00:00.028800,2020-01-16 07:59:59.971200
368,368,15.333333,15.375,136.348,1.249,0.0,2020-01-16 07:59:59.971200,2020-01-16 09:00:00.000000
369,369,15.375,15.416667,133.948,1.053,0.0,2020-01-16 09:00:00.000000,2020-01-16 10:00:00.028800
370,370,15.416667,15.458333,133.102,1.073,0.0,2020-01-16 10:00:00.028800,2020-01-16 10:59:59.971200
371,371,15.458333,15.5,132.536,0.873,0.0,2020-01-16 10:59:59.971200,2020-01-16 12:00:00.000000
372,372,15.5,15.541667,131.187,0.939,0.0,2020-01-16 12:00:00.000000,2020-01-16 13:00:00.028800
373,373,15.541667,15.583333,130.542,0.808,0.0,2020-01-16 13:00:00.028800,2020-01-16 13:59:59.971200
374,374,15.583333,15.625,130.593,0.943,0.0,2020-01-16 13:59:59.971200,2020-01-16 15:00:00.000000
375,375,15.625,15.666667,131.185,0.86,0.0,2020-01-16 15:00:00.000000,2020-01-16 16:00:00.028800
376,376,15.666667,15.708333,130.946,0.905,0.0,2020-01-16 16:00:00.028800,2020-01-16 16:59:59.971200
377,377,15.708333,15.75,130.644,0.735,0.0,2020-01-16 16:59:59.971200,2020-01-16 18:00:00.000000
378,378,15.75,15.791667,129.841,0.844,0.0,2020-01-16 18:00:00.000000,2020-01-16 19:00:00.028800
379,379,15.791667,15.833333,130.043,0.837,0.0,2020-01-16 19:00:00.028800,2020-01-16 19:59:59.971200
380,380,15.833333,15.875,130.371,0.881,0.0,2020-01-16 19:59:59.971200,2020-01-16 21:00:00.000000
381,381,15.875,15.916667,130.637,0.825,0.0,2020-01-16 21:00:00.000000,2020-01-16 22:00:00.028800
382,382,15.916667,15.958333,131.1,0.922,0.0,2020-01-16 22:00:00.028800,2020-01-16 22:59:59.971200
383,383,15.958333,16.0,129.671,1.026,0.0,2020-01-16 22:59:59.971200,2020-01-17 00:00:00.000000
384,384,16.0,16.041667,129.703,0.983,0.0,2020-01-17 00:00:00.000000,2020-01-17 01:00:00.028800
385,385,16.041667,16.083333,130.779,0.917,0.0,2020-01-17 01:00:00.028800,2020-01-17 01:59:59.971200
386,386,16.083333,16.125,130.361,0.781,0.0,2020-01-17 01:59:59.971200,2020-01-17 03:00:00.000000
387,387,16.125,16.166667,130.425,0.803,0.0,2020-01-17 03:00:00.000000,2020-01-17 04:00:00.028800
388,388,16.166667,16.208333,130.427,0.783,0.0,2020-01-17 04:00:00.028800,2020-01-17 04:59:59.971200
389,389,16.208333,16.25,130.309,0.82,0.0,2020-01-17 04:59:59.971200,2020-01-17 06:00:00.000000
390,390,16.25,16.291667,130.483,0.899,0.0,2020-01-17 06:00:00.000000,2020-01-17 07:00:00.028800
391,391,16.291667,16.333333,130.11,0.754,0.0,2020-01-17 07:00:00.028800,2020-01-17 07:59:59.971200
392,392,16.333333,16.375,130.207,0.897,0.0,2020-01-17 07:59:59.971200,2020-01-17 09:00:00.000000
393,393,16.375,16.416667,130.032,0.921,0.0,2020-01-17 09:00:00.000000,2020-01-17 10:00:00.028800
394,394,16.416667,16.458333,130.34,0.782,0.0,2020-01-17 10:00:00.028800,2020-01-17 10:59:59.971200
395,395,16.458333,16.5,130.199,0.978,0.0,2020-01-17 10:59:59.971200,2020-01-17 12:00:00.000000
396,396,16.5,16.541667,,99.999,0.999,2020-01-17 12:00:00.000000,2020-01-17 13:00:00.028800
397,397,16.541667,16.583333,,99.999,0.999,2020-01-17 13:00:00.028800,2020-01-17 13:59:59.971200
398,398,16.583333,16.625,,99.999,0.999,2020-01-17 13:59:59.971200,2020-01-17 15:00:00.000000
399,399,16.625,16.666667,,99.999,0.999,2020-01-17 15:00:00.000000,2020-01-17 16:00:00.028800
400,400,16.666667,16.708333,,99.999,0.999,2020-01-17 16:00:00.028800,2020-01-17 16:59:59.971200
401,401,16.708333,16.75,,99.999,0.999,2020-01-17 16:59:59.971200,2020-01-17 18:00:00.000000
402,402,16.75,16.791667,,99.999,0.999,2020-01-17 18:00:00.000000,2020-01-17 19:00:00.028800
403,403,16.791667,16.833333,,99.999,0.999,2020-01-17 19:00:00.028800,2020-01-17 19:59:59.971200
404,404,16.833333,16.875,,0.749,0.653,2020-01-17 19:59:59.971200,2020-01-17 21:00:00.000000
405,405,16.875,16.916667,144.827,1.3,0.0,2020-01-17 21:00:00.000000,2020-01-17 22:00:00.028800
406,406,16.916667,16.958333,144.833,1.371,0.0,2020-01-17 22:00:00.028800,2020-01-17 22:59:59.971200
407,407,16.958333,17.0,140.277,3.202,0.0,2020-01-17 22:59:59.971200,2020-01-18 00:00:00.000000
408,408,17.0,17.041667,136.831,1.299,0.0,2020-01-18 00:00:00.000000,2020-01-18 01:00:00.028800
409,409,17.041667,17.083333,136.755,0.935,0.0,2020-01-18 01:00:00.028800,2020-01-18 01:59:59.971200
410,410,17.083333,17.125,136.95,0.731,0.0,2020-01-18 01:59:59.971200,2020-01-18 03:00:00.000000
411,411,17.125,17.166667,135.86,1.433,0.0,2020-01-18 03:00:00.000000,2020-01-18 04:00:00.028800
412,412,17.166667,17.208333,133.549,1.167,0.0,2020-01-18 04:00:00.028800,2020-01-18 04:59:59.971200
413,413,17.208333,17.25,132.681,0.951,0.0,2020-01-18 04:59:59.971200,2020-01-18 06:00:00.000000
414,414,17.25,17.291667,133.943,1.126,0.0,2020-01-18 06:00:00.000000,2020-01-18 07:00:00.028800
415,415,17.291667,17.333333,134.637,1.212,0.0,2020-01-18 07:00:00.028800,2020-01-18 07:59:59.971200
416,416,17.333333,17.375,130.482,1.19,0.0,2020-01-18 07:59:59.971200,2020-01-18 09:00:00.000000
417,417,17.375,17.416667,128.758,0.786,0.0,2020-01-18 09:00:00.000000,2020-01-18 10:00:00.028800
418,418,17.416667,17.458333,127.411,0.683,0.0,2020-01-18 10:00:00.028800,2020-01-18 10:59:59.971200
419,419,17.458333,17.5,127.28,0.879,0.0,2020-01-18 10:59:59.971200,2020-01-18 12:00:00.000000
420,420,17.5,17.541667,126.861,0.826,0.0,2020-01-18 12:00:00.000000,2020-01-18 13:00:00.028800
421,421,17.541667,17.583333,126.354,0.715,0.0,2020-01-18 13:00:00.028800,2020-01-18 13:59:59.971200
422,422,17.583333,17.625,125.421,0.911,0.0,2020-01-18 13:59:59.971200,2020-01-18 15:00:00.000000
423,423,17.625,17.666667,125.156,0.909,0.0,2020-01-18 15:00:00.000000,2020-01-18 16:00:00.028800
424,424,17.666667,17.708333,125.264,0.873,0.0,2020-01-18 16:00:00.028800,2020-01-18 16:59:59.971200
425,425,17.708333,17.75,125.229,0.815,0.0,2020-01-18 16:59:59.971200,2020-01-18 18:00:00.000000
426,426,17.75,17.791667,124.925,0.827,0.0,2020-01-18 18:00:00.000000,2020-01-18 19:00:00.028800
427,427,17.791667,17.833333,125.221,1.072,0.0,2020-01-18 19:00:00.028800,2020-01-18 19:59:59.971200
428,428,17.833333,17.875,125.457,0.934,0.0,2020-01-18 19:59:59.971200,2020-01-18 21:00:00.000000
429,429,17.875,17.916667,125.551,0.822,0.0,2020-01-18 21:00:00.000000,2020-01-18 22:00:00.028800
430,430,17.916667,17.958333,125.167,0.836,0.0,2020-01-18 22:00:00.028800,2020-01-18 22:59:59.971200
431,431,17.958333,18.0,125.077,0.716,0.0,2020-01-18 22:59:59.971200,2020-01-19 00:00:00.000000
432,432,18.0,18.041667,125.819,0.898,0.0,2020-01-19 00:00:00.000000,2020-01-19 01:00:00.028800
433,433,18.041667,18.083333,125.443,0.946,0.0,2020-01-19 01:00:00.028800,2020-01-19 01:59:59.971200
434,434,18.083333,18.125,124.921,0.937,0.0,2020-01-19 01:59:59.971200,2020-01-19 03:00:00.000000
435,435,18.125,18.166667,124.283,0.882,0.0,2020-01-19 03:00:00.000000,2020-01-19 04:00:00.028800
436,436,18.166667,18.208333,124.252,1.046,0.0,2020-01-19 04:00:00.028800,2020-01-19 04:59:59.971200
437,437,18.208333,18.25,124.41,0.869,0.0,2020-01-19 04:59:59.971200,2020-01-19 06:00:00.000000
438,438,18.25,18.291667,125.02,0.844,0.0,2020-01-19 06:00:00.000000,2020-01-19 07:00:00.028800
439,439,18.291667,18.333333,125.028,0.953,0.0,2020-01-19 07:00:00.028800,2020-01-19 07:59:59.971200
440,440,18.333333,18.375,124.743,0.897,0.0,2020-01-19 07:59:59.971200,2020-01-19 09:00:00.000000
441,441,18.375,18.416667,124.9,0.862,0.0,2020-01-19 09:00:00.000000,2020-01-19 10:00:00.028800
442,442,18.416667,18.458333,125.096,0.749,0.0,2020-01-19 10:00:00.028800,2020-01-19 10:59:59.971200
443,443,18.458333,18.5,125.229,0.851,0.0,2020-01-19 10:59:59.971200,2020-01-19 12:00:00.000000
444,444,18.5,18.541667,125.166,0.899,0.0,2020-01-19 12:00:00.000000,2020-01-19 13:00:00.028800
445,445,18.541667,18.583333,124.947,0.76,0.0,2020-01-19 13:00:00.028800,2020-01-19 13:59:59.971200
446,446,18.583333,18.625,124.807,0.821,0.0,2020-01-19 13:59:59.971200,2020-01-19 15:00:00.000000
447,447,18.625,18.666667,124.424,0.713,0.0,2020-01-19 15:00:00.000000,2020-01-19 16:00:00.028800
448,448,18.666667,18.708333,124.662,1.085,0.0,2020-01-19 16:00:00.028800,2020-01-19 16:59:59.971200
449,449,18.708333,18.75,125.678,0.757,0.0,2020-01-19 16:59:59.971200,2020-01-19 18:00:00.000000
450,450,18.75,18.791667,125.072,0.906,0.0,2020-01-19 18:00:00.000000,2020-01-19 19:00:00.028800
451,451,18.791667,18.833333,124.946,0.819,0.0,2020-01-19 19:00:00.028800,2020-01-19 19:59:59.971200
452,452,18.833333,18.875,124.667,0.923,0.0,2020-01-19 19:59:59.971200,2020-01-19 21:00:00.000000
453,453,18.875,18.916667,124.619,0.65,0.0,2020-01-19 21:00:00.000000,2020-01-19 22:00:00.028800
454,454,18.916667,18.958333,124.818,0.754,0.0,2020-01-19 22:00:00.028800,2020-01-19 22:59:59.971200
455,455,18.958333,19.0,125.044,0.717,0.0,2020-01-19 22:59:59.971200,2020-01-20 00:00:00.000000
456,456,19.0,19.041667,124.811,0.872,0.0,2020-01-20 00:00:00.000000,2020-01-20 01:00:00.028800
457,457,19.041667,19.083333,125.013,0.818,0.0,2020-01-20 01:00:00.028800,2020-01-20 01:59:59.971200
458,458,19.083333,19.125,124.792,0.919,0.0,2020-01-20 01:59:59.971200,2020-01-20 03:00:00.000000
459,459,19.125,19.166667,124.999,0.821,0.0,2020-01-20 03:00:00.000000,2020-01-20 04:00:00.028800
460,460,19.166667,19.208333,125.12,0.937,0.0,2020-01-20 04:00:00.028800,2020-01-20 04:59:59.971200
461,461,19.208333,19.25,124.979,0.763,0.0,2020-01-20 04:59:59.971200,2020-01-20 06:00:00.000000
462,462,19.25,19.291667,124.991,0.864,0.0,2020-01-20 06:00:00.000000,2020-01-20 07:00:00.028800
463,463,19.291667,19.333333,125.441,0.983,0.0,2020-01-20 07:00:00.028800,2020-01-20 07:59:59.971200
464,464,19.333333,19.375,125.597,1.053,0.0,2020-01-20 07:59:59.971200,2020-01-20 09:00:00.000000
465,465,19.375,19.416667,124.621,0.977,0.0,2020-01-20 09:00:00.000000,2020-01-20 10:00:00.028800
466,466,19.416667,19.458333,125.114,0.77,0.0,2020-01-20 10:00:00.028800,2020-01-20 10:59:59.971200
467,467,19.458333,19.5,125.173,0.855,0.0,2020-01-20 10:59:59.971200,2020-01-20 12:00:00.000000
468,468,19.5,19.541667,123.957,0.914,0.0,2020-01-20 12:00:00.000000,2020-01-20 13:00:00.028800
469,469,19.541667,19.583333,123.486,1.005,0.0,2020-01-20 13:00:00.028800,2020-01-20 13:59:59.971200
